id,internal_id,title_abbreviation,address,price,price_per_unit_area,size_with_square_meter,construction_year,levels,bedrooms,bathrooms,date,extraction_date,geo_lat,geo_lng,company_title,account_id,ad_group_id,url,dimos,perioxi,type,area,price_per_area,level_list,min_level,level_length,temp_no,temp_date_unit,days_passed
814628165,47124025,Διαμέρισμα 23 τ.μ.,Αθήνα (Κυψέλη),290.0,13,23 τ.μ.,1957.0,['3'],1.0,,πριν από 7 ημέρες,2023-06-01,37.99693511803692,23.734928296559136,Πρόταση,218113.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814628165/athhna-kypselh-290-23,Αθήνα,Κυψέλη,Διαμέρισμα,23.0,12.608695652173912,[3.0],3.0,1,7,ημ,7
814019025,47091741,Διαμέρισμα 72 τ.μ.,Αθήνα (Ακαδημία Πλάτωνος),470.0,7,72 τ.μ.,,['2'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.99560207279088,23.709043425988032,,40959.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814019025/athhna-akadhmia-platwnos-470-72,Αθήνα,Ακαδημία Πλάτωνος,Διαμέρισμα,72.0,6.527777777777778,[2.0],2.0,1,2,εβ,14
814899213,47134853,Διαμέρισμα 28 τ.μ.,Αθήνα (Άγιος Ελευθέριος),300.0,11,28 τ.μ.,,['1'],,,πριν από 3 ημέρες,2023-06-01,38.02173172943844,23.732344765353925,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814899213/athhna-agios-eleytherios-300-28,Αθήνα,Άγιος Ελευθέριος,Διαμέρισμα,28.0,10.714285714285714,[1.0],1.0,1,3,ημ,3
810339215,46889752,Διαμέρισμα 54 τ.μ.,Αθήνα (Αλεπότρυπα),400.0,7,54 τ.μ.,1967.0,['1'],1.0,1.0,πριν από 2 μήνες,2023-06-01,38.011564077753775,23.74057168247344,Rent n Sale,1452371.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/810339215/athhna-alepotrypa-400-54,Αθήνα,Αλεπότρυπα,Διαμέρισμα,54.0,7.407407407407407,[1.0],1.0,1,2,μή,60
814604187,47123317,Διαμέρισμα 50 τ.μ.,Αθήνα (Ακαδημία Πλάτωνος),420.0,8,50 τ.μ.,2012.0,['1'],1.0,,πριν από 1 εβδομάδα,2023-06-01,37.994312959438645,23.71310293323144,Energy Real Estate,2203409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814604187/athhna-akadhmia-platwnos-420-50,Αθήνα,Ακαδημία Πλάτωνος,Διαμέρισμα,50.0,8.4,[1.0],1.0,1,1,εβ,7
814569549,47121078,Διαμέρισμα 34 τ.μ.,Αθήνα (Νεάπολη),340.0,10,34 τ.μ.,1972.0,['0'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.9869894947078,23.750911262101997,Roi Mat Real Estate,2057357.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814569549/athhna-neapolh-340-34,Αθήνα,Νεάπολη,Διαμέρισμα,34.0,10.0,[0.0],0.0,1,1,εβ,7
814503956,47118593,Διαμέρισμα 73 τ.μ.,Αθήνα (Παγκράτι),600.0,8,73 τ.μ.,1970.0,['2'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.96806250531618,23.746827357686293,Art Real Estate,1616976.0,428867.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814503956/athhna-pagkrati-600-73,Αθήνα,Παγκράτι,Διαμέρισμα,73.0,8.219178082191782,[2.0],2.0,1,1,εβ,7
813958684,47089447,Διαμέρισμα 50 τ.μ.,Αθήνα (Σταθμός Λαρίσης),550.0,11,50 τ.μ.,1980.0,['2'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.9938196787041,23.720364936616527,,1266000.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813958684/athhna-stathmos-larishs-550-50,Αθήνα,Σταθμός Λαρίσης,Διαμέρισμα,50.0,11.0,[2.0],2.0,1,2,εβ,14
814627785,47124023,Διαμέρισμα 55 τ.μ.,Αθήνα (Νιρβάνα),400.0,7,55 τ.μ.,1978.0,['2'],1.0,1.0,πριν από 7 ημέρες,2023-06-01,38.00772849134664,23.726566147651944,Energy Real Estate,2203409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814627785/athhna-nirvana-400-55,Αθήνα,Νιρβάνα,Διαμέρισμα,55.0,7.2727272727272725,[2.0],2.0,1,7,ημ,7
815055172,47143291,Διαμέρισμα 50 τ.μ.,Αθήνα (Παγκράτι),990.0,20,50 τ.μ.,1970.0,['4'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.967365,23.754135,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815055172/athhna-pagkrati-990-50,Αθήνα,Παγκράτι,Διαμέρισμα,50.0,19.8,[4.0],4.0,1,2,ημ,2
815011627,47139206,Διαμέρισμα 27 τ.μ.,Αθήνα (Γκύζη),350.0,13,27 τ.μ.,,['3'],,,πριν από 2 ημέρες,2023-06-01,37.990216126331184,23.74427649290869,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815011627/athhna-gkyzh-350-27,Αθήνα,Γκύζη,Διαμέρισμα,27.0,12.962962962962964,[3.0],3.0,1,2,ημ,2
813942043,47087315,Διαμέρισμα 55 τ.μ.,Αθήνα (Παγκράτι),500.0,9,55 τ.μ.,1964.0,['1'],1.0,,πριν από 2 εβδομάδες,2023-06-01,37.97253,23.74796,One Real Estate,1168303.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813942043/athhna-pagkrati-500-55,Αθήνα,Παγκράτι,Διαμέρισμα,55.0,9.090909090909092,[1.0],1.0,1,2,εβ,14
813426896,47051275,Διαμέρισμα 97 τ.μ.,Αθήνα (Πεδίον Άρεως),600.0,6,97 τ.μ.,1975.0,['1'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.9964104861591,23.740216980992365,,856347.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813426896/athhna-pedion-arews-600-97,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,97.0,6.185567010309279,[1.0],1.0,1,3,εβ,21
812000155,46971896,Διαμέρισμα 51 τ.μ.,Αθήνα (Γκύζη),380.0,7,51 τ.μ.,1965.0,['0'],1.0,1.0,πριν από 2 μήνες,2023-06-01,37.99166331813731,23.74737459343781,RedsHellas,2026483.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/812000155/athhna-gkyzh-380-51,Αθήνα,Γκύζη,Διαμέρισμα,51.0,7.450980392156863,[0.0],0.0,1,2,μή,60
814613951,47123879,Διαμέρισμα 60 τ.μ.,Αθήνα (Κολωνάκι),1410.0,24,60 τ.μ.,1967.0,['2'],1.0,1.0,πριν από 7 ημέρες,2023-06-01,37.977748,23.749213,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814613951/athhna-kolwnaki-1410-60,Αθήνα,Κολωνάκι,Διαμέρισμα,60.0,23.5,[2.0],2.0,1,7,ημ,7
813398938,47048511,Διαμέρισμα 97 τ.μ.,Αθήνα (Κολωνός),600.0,6,97 τ.μ.,1974.0,['4'],2.0,2.0,πριν από 3 εβδομάδες,2023-06-01,37.99627917903094,23.7181595935757,,2045997.0,459979.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813398938/athhna-kolwnos-600-97,Αθήνα,Κολωνός,Διαμέρισμα,97.0,6.185567010309279,[4.0],4.0,1,3,εβ,21
814929429,47136446,Διαμέρισμα 75 τ.μ.,Αθήνα (Ιλίσια),750.0,10,75 τ.μ.,1980.0,['0'],2.0,1.0,πριν από 3 ημέρες,2023-06-01,37.97374077868714,23.755157042144035,,875388.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814929429/athhna-ilisia-750-75,Αθήνα,Ιλίσια,Διαμέρισμα,75.0,10.0,[0.0],0.0,1,3,ημ,3
814189040,47103126,Διαμέρισμα 110 τ.μ.,Αθήνα (Πανόρμου),800.0,7,110 τ.μ.,1976.0,['1'],3.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.991496999627344,23.76333369203249,R.E.D. Hellas,531009.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814189040/athhna-panormoy-800-110,Αθήνα,Πανόρμου,Διαμέρισμα,110.0,7.2727272727272725,[1.0],1.0,1,2,εβ,14
813859498,47080406,Διαμέρισμα 31 τ.μ.,Αθήνα (Κεραμεικός),450.0,15,31 τ.μ.,,['1'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.98268013501752,23.713179750827667,,2128532.0,433086.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813859498/athhna-kerameikos-450-31,Αθήνα,Κεραμεικός,Διαμέρισμα,31.0,14.516129032258064,[1.0],1.0,1,2,εβ,14
814236010,47105279,Διαμέρισμα 55 τ.μ.,Αθήνα (Πλατεία Αττικής),420.0,8,55 τ.μ.,,['2'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.999050750134494,23.72149732400523,Home Market,368946.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814236010/athhna-plateia-attikhs-420-55,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,55.0,7.636363636363637,[2.0],2.0,1,1,εβ,7
784486113,45677379,Διαμέρισμα 75 τ.μ.,Αθήνα (Πλατεία Αττικής),650.0,9,75 τ.μ.,1965.0,['4'],2.0,1.0,πριν από 2 μήνες,2023-06-01,37.995457,23.724503,,392985.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/784486113/athhna-plateia-attikhs-650-75,Αθήνα,Πλατεία Αττικής,Διαμέρισμα,75.0,8.666666666666666,[4.0],4.0,1,2,μή,60
814660772,47125261,Διαμέρισμα 50 τ.μ.,Αθήνα (Πεδίον Άρεως),380.0,8,50 τ.μ.,1970.0,['-0.5'],1.0,1.0,πριν από 6 ημέρες,2023-06-01,37.9938200777577,23.732907974101835,Golden Home,616129.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814660772/athhna-pedion-arews-380-50,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,50.0,7.6,[-0.5],-0.5,1,6,ημ,6
814677174,47125965,Διαμέρισμα 40 τ.μ.,Αθήνα (Νέα Κυψέλη),360.0,9,40 τ.μ.,2023.0,"['0', '0.5']",1.0,1.0,πριν από 6 ημέρες,2023-06-01,38.00144575787784,23.745130698794156,Art Real Estate,1616976.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814677174/athhna-nea-kypselh-360-40,Αθήνα,Νέα Κυψέλη,Διαμέρισμα,40.0,9.0,"[0.0, 0.5]",0.0,2,6,ημ,6
813835097,47077776,Διαμέρισμα 96 τ.μ.,Αθήνα (Τρεις Γέφυρες),600.0,6,96 τ.μ.,1980.0,['1'],3.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.015097,23.727267,Τσαούσης - Σταυρόπουλος,215073.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813835097/athhna-treis-gefyres-600-96,Αθήνα,Τρεις Γέφυρες,Διαμέρισμα,96.0,6.25,[1.0],1.0,1,2,εβ,14
814609815,47123766,Διαμέρισμα 77 τ.μ.,Αθήνα (Πεδίον Άρεως),500.0,6,77 τ.μ.,1966.0,['1'],2.0,1.0,πριν από 7 ημέρες,2023-06-01,37.99553972277568,23.736380771590845,Ιωάννης Καλυβας,2182762.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814609815/athhna-pedion-arews-500-77,Αθήνα,Πεδίον Άρεως,Διαμέρισμα,77.0,6.4935064935064934,[1.0],1.0,1,7,ημ,7
799105196,46329822,Διαμέρισμα 110 τ.μ.,Αθήνα (Κολωνάκι),1750.0,16,110 τ.μ.,,['1'],3.0,1.0,πριν από 2 μήνες,2023-06-01,37.979642750122274,23.739631980914552,,509336.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/799105196/athhna-kolwnaki-1750-110,Αθήνα,Κολωνάκι,Διαμέρισμα,110.0,15.909090909090908,[1.0],1.0,1,2,μή,60
813955384,47089096,Διαμέρισμα 125 τ.μ.,Αθήνα (Ιλίσια),1400.0,11,125 τ.μ.,1965.0,['3'],3.0,2.0,πριν από 2 εβδομάδες,2023-06-01,37.97724,23.756359,Hellenic Realtor Service,552273.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813955384/athhna-ilisia-1400-125,Αθήνα,Ιλίσια,Διαμέρισμα,125.0,11.2,[3.0],3.0,1,2,εβ,14
813945471,47087764,Διαμέρισμα 52 τ.μ.,Αθήνα (Κάτω Πατήσια),350.0,7,52 τ.μ.,1967.0,['0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00978816584223,23.725948786508283,Golden Home,616129.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813945471/athhna-katw-pathsia-350-52,Αθήνα,Κάτω Πατήσια,Διαμέρισμα,52.0,6.730769230769231,[0.5],0.5,1,2,εβ,14
814133532,47101224,Διαμέρισμα 85 τ.μ.,Αθήνα (Κυψέλη),700.0,8,85 τ.μ.,,['5'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00043768475912,23.73981751365135,,2263844.0,452942.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814133532/athhna-kypselh-700-85,Αθήνα,Κυψέλη,Διαμέρισμα,85.0,8.235294117647058,[5.0],5.0,1,2,εβ,14
815182846,47149089,Διαμέρισμα 72 τ.μ.,Αθήνα (Πανόρμου),800.0,11,72 τ.μ.,1975.0,['2'],1.0,1.0,πριν από 10 ώρες,2023-06-01,37.99376,23.767039,VIProperty,2203117.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815182846/athhna-panormoy-800-72,Αθήνα,Πανόρμου,Διαμέρισμα,72.0,11.11111111111111,[2.0],2.0,1,10,ώρ,0
813671461,47067409,Διαμέρισμα 26 τ.μ.,Αθήνα (Ιπποκράτους),650.0,25,26 τ.μ.,1970.0,['1'],,1.0,πριν από 3 εβδομάδες,2023-06-01,37.982746,23.737041,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813671461/athhna-ippokratoys-650-26,Αθήνα,Ιπποκράτους,Διαμέρισμα,26.0,25.0,[1.0],1.0,1,3,εβ,21
814941025,47137392,Διαμέρισμα 55 τ.μ.,Αθήνα (Παγκράτι),420.0,8,55 τ.μ.,1975.0,['1'],1.0,1.0,πριν από 3 ημέρες,2023-06-01,37.96792399569527,23.749923084816714,Art Real Estate,1616976.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814941025/athhna-pagkrati-420-55,Αθήνα,Παγκράτι,Διαμέρισμα,55.0,7.636363636363637,[1.0],1.0,1,3,ημ,3
814397124,47114007,Διαμέρισμα 77 τ.μ.,Αθήνα (Άγιος Λουκάς),500.0,6,77 τ.μ.,1965.0,['1'],2.0,1.0,πριν από 1 εβδομάδα,2023-06-01,38.01423717903051,23.735609497455105,Downtown Properties,1942079.0,454936.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814397124/athhna-agios-loykas-500-77,Αθήνα,Άγιος Λουκάς,Διαμέρισμα,77.0,6.4935064935064934,[1.0],1.0,1,1,εβ,7
815055186,47143298,Διαμέρισμα 45 τ.μ.,Αθήνα (Ιπποκράτους),1060.0,24,45 τ.μ.,1980.0,['1'],1.0,1.0,πριν από 2 ημέρες,2023-06-01,37.984826,23.741505,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/815055186/athhna-ippokratoys-1060-45,Αθήνα,Ιπποκράτους,Διαμέρισμα,45.0,23.555555555555557,[1.0],1.0,1,2,ημ,2
814242972,47104767,Διαμέρισμα 71 τ.μ.,Αθήνα (Ελληνορώσων),750.0,11,71 τ.μ.,,['1'],2.0,,πριν από 2 εβδομάδες,2023-06-01,37.997665,23.772835,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814242972/athhna-ellhnorwswn-750-71,Αθήνα,Ελληνορώσων,Διαμέρισμα,71.0,10.56338028169014,[1.0],1.0,1,2,εβ,14
813908541,47083566,Διαμέρισμα 35 τ.μ.,Αθήνα (Κεραμεικός),430.0,12,35 τ.μ.,1970.0,['0.5'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.98231999839306,23.716901129459558,,454845.0,455216.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813908541/athhna-kerameikos-430-35,Αθήνα,Κεραμεικός,Διαμέρισμα,35.0,12.285714285714286,[0.5],0.5,1,2,εβ,14
712762974,43661199,Διαμέρισμα 240 τ.μ.,Αθήνα (Μοναστηράκι),4900.0,20,240 τ.μ.,1940.0,['1'],3.0,3.0,πριν από 2 μήνες,2023-06-01,37.97592438981969,23.72617610596045,,1380384.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/712762974/athhna-monasthraki-4900-240,Αθήνα,Μοναστηράκι,Διαμέρισμα,240.0,20.416666666666668,[1.0],1.0,1,2,μή,60
813957000,47089280,Διαμέρισμα 86 τ.μ.,Αθήνα (Άνω Κυψέλη),750.0,9,86 τ.μ.,2003.0,['3'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.006278228965336,23.749737642177863,Maison,213738.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813957000/athhna-anw-kypselh-750-86,Αθήνα,Άνω Κυψέλη,Διαμέρισμα,86.0,8.720930232558139,[3.0],3.0,1,2,εβ,14
813316189,47042778,Διαμέρισμα 67 τ.μ.,Αθήνα (Κυψέλη),570.0,9,67 τ.μ.,1969.0,['3'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,37.99858044213471,23.74122561449668,,709973.0,447135.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813316189/athhna-kypselh-570-67,Αθήνα,Κυψέλη,Διαμέρισμα,67.0,8.507462686567164,[3.0],3.0,1,3,εβ,21
814285298,47107688,Διαμέρισμα 52 τ.μ.,Αθήνα (Γκύζη),650.0,13,52 τ.μ.,1962.0,['5'],1.0,1.0,πριν από 1 εβδομάδα,2023-06-01,37.990754,23.74457,Plasis Real Estate + Development,1905993.0,451420.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814285298/athhna-gkyzh-650-52,Αθήνα,Γκύζη,Διαμέρισμα,52.0,12.5,[5.0],5.0,1,1,εβ,7
814694150,47126954,Διαμέρισμα 75 τ.μ.,Αθήνα (Χίλτον),1120.0,15,75 τ.μ.,1975.0,['2'],2.0,1.0,πριν από 6 ημέρες,2023-06-01,37.976957,23.753229,BLUEGROUND REAL ESTATE,1220409.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814694150/athhna-chilton-1120-75,Αθήνα,Χίλτον,Διαμέρισμα,75.0,14.933333333333334,[2.0],2.0,1,6,ημ,6
814872857,47133831,Διαμέρισμα 40 τ.μ.,Αθήνα (Πλατεία Κάνιγγος),350.0,9,40 τ.μ.,,['-0.5'],1.0,,πριν από 3 ημέρες,2023-06-01,37.98356579147485,23.734289732618063,Κτηματομεσιτικές Επιχειρήσεις Φούκη,252614.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814872857/athhna-plateia-kaniggos-350-40,Αθήνα,Πλατεία Κάνιγγος,Διαμέρισμα,40.0,8.75,[-0.5],-0.5,1,3,ημ,3
814002542,47091691,Διαμέρισμα 84 τ.μ.,Αθήνα (Άγιος Αρτέμιος),600.0,7,84 τ.μ.,1975.0,['3'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.96128344213712,23.74399628342057,Verum Real Estate Services,1541730.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814002542/athhna-agios-artemios-600-84,Αθήνα,Άγιος Αρτέμιος,Διαμέρισμα,84.0,7.142857142857143,[3.0],3.0,1,2,εβ,14
814245307,47104980,Διαμέρισμα 35 τ.μ.,Αθήνα (Άγιος Παντελεήμονας),300.0,9,35 τ.μ.,,['1'],1.0,,πριν από 1 εβδομάδα,2023-06-01,37.99721,23.72473,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814245307/athhna-agios-pantelehmonas-300-35,Αθήνα,Άγιος Παντελεήμονας,Διαμέρισμα,35.0,8.571428571428571,[1.0],1.0,1,1,εβ,7
813756172,47070515,Διαμέρισμα 100 τ.μ.,Αθήνα (Λόφος Σκουζέ),600.0,6,100 τ.μ.,1974.0,['4'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00054977549432,23.71841143525825,,1373771.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813756172/athhna-lofos-skoyze-600-100,Αθήνα,Λόφος Σκουζέ,Διαμέρισμα,100.0,6.0,[4.0],4.0,1,2,εβ,14
797098911,46228770,Διαμέρισμα 65 τ.μ.,Αθήνα (Ιπποκράτειο),580.0,9,65 τ.μ.,,['2'],,,πριν από 2 μήνες,2023-06-01,37.98543557663145,23.76294205367589,,1975391.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/797098911/athhna-ippokrateio-580-65,Αθήνα,Ιπποκράτειο,Διαμέρισμα,65.0,8.923076923076923,[2.0],2.0,1,2,μή,60
814358666,47111282,Διαμέρισμα 110 τ.μ.,Αθήνα (Μετς),800.0,7,110 τ.μ.,,['1'],3.0,,πριν από 1 εβδομάδα,2023-06-01,37.96600122896696,23.736256923356247,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814358666/athhna-mets-800-110,Αθήνα,Μετς,Διαμέρισμα,110.0,7.2727272727272725,[1.0],1.0,1,1,εβ,7
813311916,47042397,Διαμέρισμα 85 τ.μ.,Αθήνα (Κολιάτσου),700.0,8,85 τ.μ.,,['0.5'],2.0,1.0,πριν από 3 εβδομάδες,2023-06-01,38.01137407545354,23.73878986177584,,1648402.0,459313.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813311916/athhna-koliatsoy-700-85,Αθήνα,Κολιάτσου,Διαμέρισμα,85.0,8.235294117647058,[0.5],0.5,1,3,εβ,21
814710090,47127069,Διαμέρισμα 90 τ.μ.,Αθήνα (Εξάρχεια),830.0,9,90 τ.μ.,1972.0,['2'],2.0,1.0,πριν από 6 ημέρες,2023-06-01,37.984700301287184,23.733563098532738,PRO Realtor,1950638.0,451589.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/814710090/athhna-exarcheia-830-90,Αθήνα,Εξάρχεια,Διαμέρισμα,90.0,9.222222222222221,[2.0],2.0,1,6,ημ,6
813864143,47081239,Διαμέρισμα 30 τ.μ.,Αθήνα (Λόφος Στρέφη),440.0,15,30 τ.μ.,,['3'],1.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.99005191309352,23.73915861936344,,2263898.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813864143/athhna-lofos-strefh-440-30,Αθήνα,Λόφος Στρέφη,Διαμέρισμα,30.0,14.666666666666666,[3.0],3.0,1,2,εβ,14
813852926,47079470,Διαμέρισμα 108 τ.μ.,Αθήνα (Κυψέλη),700.0,6,108 τ.μ.,,['5'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,38.00095238563125,23.738170225393024,,2262086.0,435699.0,https://www.xe.gr/property/d/enoikiaseis-katoikion/813852926/athhna-kypselh-700-108,Αθήνα,Κυψέλη,Διαμέρισμα,108.0,6.481481481481482,[5.0],5.0,1,2,εβ,14
814347402,47107294,Διαμέρισμα 45 τ.μ.,Αθήνα (Μεταξουργείο),300.0,7,45 τ.μ.,,['4'],1.0,,πριν από 1 εβδομάδα,2023-06-01,37.98441778810341,23.71799168184586,,,,https://www.xe.gr/property/d/enoikiaseis-katoikion/814347402/athhna-metaxoyrgeio-300-45,Αθήνα,Μεταξουργείο,Διαμέρισμα,45.0,6.666666666666667,[4.0],4.0,1,1,εβ,7
813760319,47072800,Διαμέρισμα 100 τ.μ.,Αθήνα (Εξάρχεια),700.0,7,100 τ.μ.,,['1'],2.0,1.0,πριν από 2 εβδομάδες,2023-06-01,37.98856319037491,23.73569159283253,,2262086.0,,https://www.xe.gr/property/d/enoikiaseis-katoikion/813760319/athhna-exarcheia-700-100,Αθήνα,Εξάρχεια,Διαμέρισμα,100.0,7.0,[1.0],1.0,1,2,εβ,14
